7.643747329958762e-06	6.192517569508397e-05	8.619389833163581e-05	3.978653122259994e-06	1.5224426309190207e-06	38.99304123484918	5.079656610867768	
9.68071925675794e-05	0.00011972547057381728	4.771652183369202e-06	3.3060388454982595e-06	1.0089418949230257e-06	84.87425256438878	18.01728927283866	
7.282820339997308e-05	0.00010846249026525662	3.138416875528159e-05	3.0152076893842165e-06	1.2075059044820248e-06	77.79371812008138	54.71034741301658	
7.69846816248783e-05	4.3376503645309166e-05	2.228793001369107e-05	3.4856714128576424e-06	1.4280456205492984e-06	80.69194055225479	34.7009211146271	
1.176706148043089e-05	9.903955969489091e-05	7.55541982157844e-05	3.6621915018262656e-06	1.8457939745543857e-06	74.30101038537471	30.65539730103426	
7.470862922188181e-05	6.025494841258686e-05	3.71085689998477e-05	3.6554450568592236e-06	1.3379363480871854e-06	53.149338142159024	28.306616372072497	
0.00012506850869466762	2.9825375100006882e-05	7.124520451536652e-05	3.962777279750306e-06	1.8445758743580578e-06	4.659480780142264	77.51452140149823	
2.4238583322894305e-05	9.718803461510835e-06	1.0612070135342154e-06	3.0246489706087115e-06	1.25969382353576e-06	85.85087596957793	76.45113621891107	
0.000131739327218039	0.00011700617326478999	1.3645657655402454e-05	3.1329047652634047e-06	1.4226605683505247e-06	17.196917122892504	88.55316976917007	
3.693852602489221e-05	2.186324396171786e-05	8.263648658014788e-06	3.5541909774484946e-06	1.1729005935311038e-06	86.97222224751685	50.021027671318144	
