0.00011905130885761866	0.00014028029226581225	9.939791262239576e-05	3.068505528750299e-06	1.268900868788018e-06	81.6626063540007	83.85584710059963	
6.940655121216876e-06	0.00010060366381518591	1.8788924309068233e-05	3.729342519023194e-06	1.342855360531047e-06	30.910152014401575	37.8513581490179	
9.350575061257463e-05	9.868483341331977e-05	5.8946834879154025e-05	3.447957162003042e-06	1.2850384172540202e-06	47.116905326241955	81.41450191316366	
6.415077519140454e-05	2.08502957635007e-06	6.072271382538252e-06	3.7204697735133555e-06	1.6506541967385517e-06	0.05633259595303586	61.55577487873763	
0.0001152278549780509	0.00010846786149556086	3.5719689780609795e-05	3.8661068410431875e-06	1.272596366683039e-06	0.14576727062998174	86.72700565468303	
6.922646329917911e-05	1.5471555175851778e-05	7.132642220705541e-05	3.82911029603127e-06	1.56337745441445e-06	85.4611834358065	55.41703104602892	
9.183039564091641e-05	9.982823240517205e-05	5.385163859090656e-05	3.0937103397599923e-06	1.3269380847677693e-06	44.28083996504158	56.01689858112627	
0.00010877898092366836	0.00012945421534364625	9.209330058325506e-05	3.795227240995563e-06	1.8443283003398817e-06	22.639523992492347	22.406746134354776	
1.955067765475689e-05	5.818694911977104e-05	1.459350075095741e-05	3.7179586324042262e-06	1.565846334109505e-06	84.65783217667509	64.13424777791236	
2.823285283043736e-05	8.578509617037697e-05	8.405855799390326e-06	3.9161738244210006e-06	1.0241668361193584e-06	35.51652440662792	66.64375370076114	
