0.00011827316070095925	9.977550880347152e-05	5.0997550693180015e-05	3.8949409247398456e-06	1.2978868315724254e-06	65.67651394500972	49.92385774879023	
0.000107030746834879	6.691332289978917e-05	7.413450366474287e-05	3.3584701221664665e-06	1.3687577812361837e-06	46.358972082993276	43.80303527401078	
0.00010373072008209234	2.4325043319568496e-06	2.9545291074580145e-06	3.133701433730398e-06	1.2414457245025704e-06	79.10251587198228	47.01883265610159	
0.00011325896656717297	1.7282508611253077e-05	1.121713706771774e-05	3.156591055968312e-06	1.6167622900579897e-06	22.896956156343677	29.46908102362492	
8.057294123683588e-05	7.736543271680832e-05	6.11076841349359e-05	3.7210513867898585e-06	1.510867222217237e-06	12.991326450463356	54.83331557411392	
4.486009761699961e-05	2.5040585069889228e-05	5.6277711640961156e-05	3.5487039022092273e-06	1.2865267295169658e-06	30.849215393502362	74.8127704758763	
1.157997611858293e-05	8.028982344194936e-05	7.92573518364648e-05	3.646869017636615e-06	1.2118722652407489e-06	15.297036674572484	44.80688080024361	
3.217309127346779e-05	0.00013307250805322238	6.17568706299218e-05	3.903758626984111e-06	1.4065255442747713e-06	1.737694047815228	22.651015137910676	
8.013090901651929e-05	1.877930373104178e-07	6.982348511665605e-05	3.3084171731163784e-06	1.4703772043745366e-06	85.95820699448844	63.2924152532218	
0.00010286767884588633	4.399191206757739e-06	6.475889543341254e-05	3.668523724357199e-06	1.218981627114583e-06	16.263118130667394	67.99362439708625	
