0.00010863080526951014	0.00013734591271386527	4.799316150328979e-05	3.206734493860777e-06	1.1335578802879287e-06	71.13294738163869	47.1916120095096	
2.2518591401979716e-05	0.00013180622044741091	8.299627911734573e-06	3.5041459822244648e-06	1.5638563756166474e-06	27.576458956621867	57.30728396604692	
0.00011895869519121183	5.701944973664532e-05	4.22536575739234e-05	3.554652588715104e-06	1.6872922225236752e-06	66.41472984522372	13.017549683986942	
0.00010377792666282179	1.002980412614221e-07	7.283621145305551e-05	3.020959518174873e-06	1.8562380590696064e-06	80.29038293898118	24.975496405635305	
0.00012485334618393356	8.559547312213242e-05	6.22045526277759e-05	3.2205985169198425e-06	1.3420348210349857e-06	14.375682536265995	40.84988869697351	
4.8825987701138137e-05	6.07431135434473e-05	4.31689053397884e-05	3.227209461170864e-06	1.6122120701398082e-06	11.573601127011806	26.228391846177058	
9.068234812296598e-05	2.2782101324523383e-05	3.67467421648482e-05	3.518093073613589e-06	1.4804033035338009e-06	85.22212661534843	4.973203884701407	
3.389759152838953e-05	4.0192562625768644e-05	1.3648593275748943e-05	3.955726874726007e-06	1.9035977586605514e-06	30.19878932716829	85.52285833633339	
3.080981667295759e-05	9.755663173445109e-05	3.991874700760021e-05	3.732692367544231e-06	1.9123596047136186e-06	58.270494181745676	12.637367233239512	
9.988223359503212e-06	0.00013978014045194594	7.90479349204401e-05	3.575455843455332e-06	1.0285141478085073e-06	65.34979641062628	64.36108876462976	
