4.820779865467156e-05	4.097030923840318e-05	7.402860636642578e-05	3.6298994900602145e-06	1.6110448859439104e-06	61.98847565113382	6.752278275800801	
9.245772947928458e-07	9.92657742834631e-05	2.9300846646543774e-05	3.2294033489705115e-06	1.3528710103074144e-06	42.26872281661324	84.64858620543792	
0.0001346552674417451	0.00012309947609453356	7.611037632747064e-05	3.151894266137356e-06	1.0777944208201616e-06	19.939066548703966	83.00607663480979	
9.123576600220552e-05	5.544283523568736e-05	8.079631462964444e-05	3.878284127341335e-06	1.9409821340907006e-06	86.4323460353807	82.97183170850343	
6.606804146903102e-07	5.70174953686663e-05	2.2695358083328087e-05	3.8913184248675585e-06	1.5277748384742804e-06	43.19198389605377	16.710894018807412	
6.547941795505831e-05	4.4475880117166006e-05	7.864839032083126e-05	3.08475381256046e-06	1.9697286310712594e-06	1.2166376233821563	3.4291891851951917	
0.00011492118376562066	0.0001391155558051806	3.983386164558022e-06	3.2843723072146744e-06	1.119237201455536e-06	53.6199303397182	39.727829184066024	
0.0001312194697800985	0.00011646001948164678	5.106563323791066e-05	3.3435747786707983e-06	1.258424123190425e-06	3.6020929308264305	16.87220484286909	
8.91948866774376e-05	3.4322256000461106e-05	3.640214245858086e-06	3.0235559042456936e-06	1.5017845798378564e-06	56.97553398511694	43.534714964474944	
7.14651254060238e-05	4.518088084680567e-05	9.20375675026168e-05	3.470254490722493e-06	1.009620714861118e-06	10.887633338639183	3.3840695232104556	
